time,returns,cp_prob,detected_50,detected_75
476,0.0077658505257025695,0.5177028145009214,1,0
477,0.0021156466625580146,0.7307766291093976,1,0
478,0.010037630572316047,0.44865691775667355,0,0
479,0.004155839707781055,0.698106865985055,1,0
480,-0.0014191261855947804,0.6683627711643876,1,0
481,0.0021636231468650504,0.7092005126628051,1,0
482,-0.00822537726511022,0.29812330938558806,0,0
483,-0.00350609485372402,0.6076567915550352,1,0
484,0.0047804669507169025,0.6526844680239978,1,0
485,-0.002216503939569423,0.7101075117310292,1,0
486,0.005647384234824044,0.6000764602622456,1,0
487,-0.0012105327428355718,0.7245120569187319,1,0
488,-0.0037615522688250616,0.6569007198371032,1,0
489,-0.004294902871759175,0.6261673846551778,1,0
490,0.0008944587777211798,0.77222508751306,1,1
491,0.005025789662279394,0.6976569637549729,1,0
492,0.0010301512850599689,0.7933060849668916,1,1
493,-0.005325105746317199,0.5212988822345287,1,0
494,-0.009754293729688982,0.1371100793543398,0,0
495,0.011717857211517095,0.08339616905204049,0,0
496,-0.0034319388481153703,0.6776143993214979,1,0
497,0.00825017364635299,0.41506652041395464,0,0
498,-0.0027655875105313497,0.7113169410224215,1,0
499,-0.009039801630196242,0.356729200429506,0,0
