time,returns,cp_prob,detected_50,detected_75
158,-0.007305289796202663,0.36332516851864866,0,0
159,0.000620331438111336,0.5330771054649048,1,0
160,-0.015916029963403067,0.2975476481911508,0,0
161,0.007794465993513002,0.4569358142716851,0,0
162,-0.007098654025670672,0.5164462889044671,1,0
163,0.002504096287022612,0.41351668631665234,0,0
164,-0.010995999020670279,0.69805098722713,1,0
165,0.0020496761474745775,0.37567086600307464,0,0
166,0.007271565695918954,0.3997117547914642,0,0
167,0.003002583023876677,0.3955020459976244,0,0
168,-0.002836797706398484,0.46770448457188796,0,0
169,0.005839422735212178,0.40060391460777517,0,0
170,0.008806470896634184,0.4409039094996675,0,0
171,0.005621258147750996,0.4755642273611891,0,0
172,-0.00021142425471033774,0.4373808679012416,0,0
173,-0.0008350061774612706,0.4982337996355383,0,0
174,0.004252369603659934,0.4553805371609432,0,0
175,-0.0007899770962437615,0.49030018688387017,0,0
176,0.006090616467750636,0.4535945936578302,0,0
177,-0.000836588313821167,0.4859547116065236,0,0
178,0.004098989587843156,0.45654853068907514,0,0
179,-0.009530626594264839,0.47656232629012285,0,0
180,-0.01080220384733837,0.6113644642349148,1,0
181,-0.004498949212399257,0.49406013044654545,0,0
182,-0.005956167321591016,0.5416729805882938,1,0
183,0.00470411283014873,0.4778229639409967,0,0
184,0.00991917423431846,0.39990147895995865,0,0
185,-0.00042475660967470735,0.5379467987474069,1,0
186,0.0022870834480388275,0.5602028863684556,1,0
187,0.00653972794234271,0.5167731645752738,1,0
188,-0.004845658561840388,0.46052550042450485,0,0
189,0.008116122881909058,0.5025628553846219,1,0
190,-0.0020079217907407083,0.5052004458879265,1,0
191,0.003050096851231177,0.5408730872034662,1,0
192,-0.008868810133381448,0.4454832355375982,0,0
193,5.788750677905186e-05,0.533071731040901,1,0
194,-0.0068584463199152694,0.5451044505266458,1,0
195,0.00010087141704876593,0.5178965133424714,1,0
196,-0.015295646131556833,0.7291805535134486,1,0
197,0.00390031422056319,0.34911351547925945,0,0
198,0.002961060175803739,0.3767677291104878,0,0
199,0.004708735179145989,0.34099762560418606,0,0
200,-0.0006031390418288573,0.4792626789790572,0,0
201,0.008158735023739072,0.39460269501077005,0,0
202,0.003263642077461639,0.48570442396849595,0,0
203,0.001834461021851624,0.5122143406155693,1,0
204,3.332270709530457e-05,0.5101335843308312,1,0
205,0.005005766296370855,0.489323609734293,0,0
206,0.01450493376590223,0.40138953805712,0,0
207,4.357013703500601e-05,0.46279703641130265,0,0
208,-0.0009131913181831625,0.47466647032611403,0,0
209,-0.002724910364509096,0.46724837211982073,0,0
210,-0.007146578537339154,0.5012786447264665,1,0
211,-0.006570526191222783,0.5264179639571988,1,0
212,-0.0002948508641314092,0.47767827296169346,0,0
213,0.032953671374801374,0.9995712189376633,1,1
214,-0.05782761607703938,1.0,1,1
215,0.02587342510000065,0.9994835393420602,1,1
216,0.012155039182146814,0.4960713659080412,0,0
217,0.018257585017603897,0.9407939935844896,1,1
218,-0.00153103493012789,0.12141312182844392,0,0
219,0.0011764390958146356,0.1175071747225943,0,0
220,0.0020012804563102372,0.12043925016710613,0,0
221,0.003894433576879904,0.13677924604954775,0,0
222,0.0023392073159231447,0.12212991816778056,0,0
223,0.0046005255925537355,0.1457892934782465,0,0
224,-0.0017373320400667933,0.12186390124306537,0,0
225,0.002452201893140243,0.12090003827328696,0,0
226,-0.005358032732367311,0.176947668624145,0,0
227,0.00406367974927964,0.13675533113885838,0,0
228,0.007330178123503891,0.20792523394532786,0,0
229,0.0049766566173115815,0.14982089369534207,0,0
230,0.008181538169708059,0.2447691589224508,0,0
231,-0.001094786553143484,0.11781493114665918,0,0
232,0.004709880010951329,0.1510330181176003,0,0
233,-0.00022180326141730446,0.11460731021770681,0,0
234,0.007147520750626364,0.23878369889136217,0,0
235,0.0005700122285113544,0.42569046039710356,0,0
236,0.0004977232350279081,0.6158499354587226,1,0
237,0.0005878991613956121,0.6824824853408671,1,0
238,0.0035365372676635747,0.8753532482482214,1,1
239,-0.004303341469003274,0.1082916347228545,0,0
240,0.0010729504491759616,0.8464548436141033,1,1
241,0.007119653254051499,0.603292357428086,1,0
242,0.003093641566535069,0.8535353551780503,1,1
243,0.0005184038563366912,0.8053543257341969,1,1
244,0.00721948763988073,0.5997518942049924,1,0
245,-0.010282981663089375,0.0009959319603359577,0,0
246,-0.0004057767162273886,0.7026963699600366,1,0
247,-0.001612498639942696,0.6274057671748119,1,0
248,-0.0014105153171703414,0.6655164134116436,1,0
249,-0.0011011751755930985,0.7234967159585701,1,0
250,0.017730475084675,0.0021796358510843793,0,0
251,-0.0004346714978274742,0.6499120300569239,1,0
252,-2.0128074941055178e-06,0.6594618306628447,1,0
253,0.005555993593884654,0.6320338429641247,1,0
254,0.0010683141859460339,0.67355243287637,1,0
255,-0.012334819893272021,0.07207525723927907,0,0
256,-0.026571138353599727,0.2244408533777591,0,0
257,-0.0007798714543275417,0.4312716974418384,0,0
258,0.011673759150387392,0.4171669878298103,0,0
259,-0.008945828389017434,0.5781772757789473,1,0
260,0.010965153371899166,0.4386157988797493,0,0
261,-0.0006404835048113518,0.3716195211137224,0,0
262,-0.008562642541328373,0.5671427385815997,1,0
263,0.00013668643118509524,0.3618316465247128,0,0
264,0.016215228024455155,0.6066281810801608,1,0
265,0.0016205809134089335,0.3228019644980642,0,0
266,0.003811028970050919,0.3456929492340098,0,0
267,0.004410099201492546,0.35199470403619487,0,0
268,0.001169524741715943,0.33926004406438354,0,0
269,0.0008440306487333986,0.33915870510763685,0,0
270,0.007206616628433629,0.4095655580141568,0,0
271,-0.0005759021125608081,0.38581441333152894,0,0
272,0.0019103996665865834,0.3742296101651677,0,0
273,0.0044580326254742625,0.3819011644108435,0,0
274,0.00358108658377624,0.37638431186281845,0,0
275,0.0010649059118941942,0.37348962623692733,0,0
276,-0.00019983083693734643,0.4049383100811398,0,0
277,-0.00247646495475297,0.4942528796888661,0,0
278,-0.0024448311769660848,0.4993001662171417,0,0
279,-0.011049173359235212,0.12331767421574691,0,0
280,0.0029612103367794677,0.6527802088170158,1,0
281,0.0043945036501971515,0.6500080032620431,1,0
282,-0.00401169246863844,0.5187123293827116,1,0
283,0.014449166422522093,0.13054203613995885,0,0
284,0.0011291294862102686,0.6360388534717807,1,0
285,0.0013268733185924624,0.7422130343980047,1,0
286,0.0011794973637445237,0.7399646333773832,1,0
287,-0.002510316467252049,0.6205771904734039,1,0
288,0.003998946033148089,0.6959259092854441,1,0
289,0.014643680669250743,0.058616678241903565,0,0
290,0.004243443629039384,0.6638136397855093,1,0
291,0.000838440318921748,0.6577408251973639,1,0
292,0.0023708093790526298,0.6743079018439117,1,0
293,0.0065577271738961095,0.6266026421643427,1,0
294,-0.00036860445435609644,0.6182750195114728,1,0
295,-0.013546934150238872,0.06954016848590325,0,0
296,-0.00039701484098136425,0.5631616029524202,1,0
297,-0.021401189357534576,0.33562199479428173,0,0
298,-0.008621719666115791,0.5561331193847034,1,0
299,-0.00922840986557448,0.5902908284910707,1,0
300,0.008845089105259748,0.4223770962035135,0,0
301,-0.0007970587159041828,0.42591524532710345,0,0
302,-0.0004797399901313234,0.42760081255094795,0,0
303,-0.0013004527407646763,0.43606666118236165,0,0
304,0.00667436011179789,0.38700593356410995,0,0
305,-0.003073251508398188,0.5021012039341133,1,0
306,-0.0042078980550700395,0.5240167161551932,1,0
307,-0.008436967292814245,0.618939390907996,1,0
308,0.004533107554264201,0.3722540336272759,0,0
309,-0.004967541831696911,0.5423977488184157,1,0
310,-0.010471193495536631,0.7446589827966946,1,0
311,-0.001870487229640752,0.5326838845722752,1,0
312,-0.0008761407789844696,0.4945615999489918,0,0
313,-0.008341196379972564,0.753161676354483,1,1
314,0.006418367220618898,0.15367361938498506,0,0
315,0.0035353168728158952,0.28461493824945683,0,0
316,-0.004249631940752057,0.6364996054469269,1,0
317,-0.004601891682971037,0.6506256275460741,1,0
318,0.002556705736944227,0.4862923825413435,0,0
319,-0.012822307934405006,0.4523110851471561,0,0
320,0.00859950805866884,0.16272074216132804,0,0
321,0.012147922998797188,0.05644442126546223,0,0
322,-0.012294639191051946,0.5988697805851585,1,0
323,-0.003488258881507202,0.6026308775589343,1,0
324,0.0004872238599716037,0.5055820334755395,1,0
325,-0.011639856593166888,0.7267343167102204,1,0
