time,returns,cp_prob,detected_50,detected_75
124,-0.010236566510678724,0.4188761708160157,0,0
125,-0.004424855452527538,0.351918670044172,0,0
126,0.01517232930664851,0.5089823097184611,1,0
127,-0.01824065501020986,0.7383399178943859,1,0
128,0.0029013791958450667,0.2840150469977044,0,0
129,-0.00332008074669608,0.31003081108228475,0,0
130,0.003969920464372507,0.2851013301745602,0,0
131,-0.0016096384663975617,0.2942159793185364,0,0
132,0.022510145310264476,0.823248461851551,1,1
133,-0.005493006552643753,0.3130451880639988,0,0
134,0.029533697855676028,0.9648821029622954,1,1
135,-0.012516601675971436,0.3886763663945871,0,0
136,0.0026603567238235857,0.28221724884598465,0,0
137,-0.004706713228161633,0.28461597390094673,0,0
138,0.00683307697258882,0.3228421549854962,0,0
139,0.006294483966703541,0.4303085025355947,0,0
140,-0.010168057840599433,0.5085760921007866,1,0
141,0.005895489168418998,0.4480312138186986,0,0
142,0.010440492280936636,0.4577976915078401,0,0
143,-0.0019969823944621014,0.43756807661976743,0,0
144,-0.007570716788175898,0.4710497115537976,0,0
145,-0.01838081813159283,0.58445817107385,1,0
146,0.019436615264506865,0.567326130263886,1,0
147,-0.002517893344738902,0.4161111145646574,0,0
148,-0.011299181448208236,0.4702978330580897,0,0
149,0.007682102379123775,0.43559728020690025,0,0
150,-0.006907906732351322,0.4389722340694191,0,0
151,0.0053391670123478134,0.41752707363300723,0,0
152,-0.007138564061171634,0.4413979921396907,0,0
153,0.0015201172165978673,0.4500429677884846,0,0
154,-0.007814135845692984,0.5096764479582085,1,0
155,-0.01643781537981713,0.6160205502912641,1,0
156,0.008821519599311474,0.3671071406897829,0,0
157,0.00013101636980471953,0.5497029801350327,1,0
158,-0.0011865267110472962,0.5671694417849197,1,0
159,0.0063553810219856375,0.4320982155746343,0,0
160,-0.009306172421331135,0.638011098885554,1,0
161,0.020659667790472316,0.15788914640070692,0,0
162,-0.004402909273653321,0.5437182701653588,1,0
163,-0.016477842766416412,0.6850710206224261,1,0
164,-0.028934914229916224,0.920207162564114,1,1
165,-0.0010030595551890882,0.4191608530157225,0,0
166,0.007558187658908634,0.3456658587132812,0,0
167,-0.023427354846421382,0.8620840097469797,1,1
168,-0.0062107842445348746,0.5568150803907586,1,0
169,-0.00651564297741745,0.5644524475515862,1,0
170,0.0034186594861123788,0.34751080805477647,0,0
171,0.005889486221000047,0.31654901476429304,0,0
172,-0.007467422980520313,0.5943132253661044,1,0
173,0.006823142656391256,0.3015748407535419,0,0
174,0.010855806632965596,0.2676959781417025,0,0
175,-0.005698964110410231,0.5116580624173126,1,0
176,-0.006298180179907882,0.5315021947284444,1,0
177,0.0026871983718640678,0.3948841281510397,0,0
178,0.0040321947799722875,0.3753847493408073,0,0
179,-0.006932111269012387,0.5521448420550643,1,0
180,-0.016483304367420116,0.7724317618782364,1,1
181,-0.025281595077928112,0.9311824643464367,1,1
182,0.001380545832314552,0.35527219063604876,0,0
183,-0.0077949743287565,0.6210191940814059,1,0
184,0.006841589704198013,0.25932980775140435,0,0
185,0.0024982866077505796,0.45571818193476393,0,0
186,-0.005784828840152171,0.6177298198297178,1,0
187,0.0017735407062706764,0.46553289620388205,0,0
188,0.004763563356667052,0.4656974699859161,0,0
189,-0.00415868377778988,0.6550574544181583,1,0
190,-0.010736432655035781,0.6278025426798782,1,0
191,0.000847224937720228,0.5727554100931083,1,0
192,-0.010655177848083194,0.6834810200952818,1,0
193,0.010786034924516998,0.21851411068505402,0,0
194,0.007036493505168329,0.36417119574293494,0,0
195,-0.005219801532777583,0.6736335915968913,1,0
196,-0.00505101747845572,0.6705140835895094,1,0
197,-0.005706229445949121,0.6747885525149683,1,0
198,0.003809280306169835,0.4511500915931971,0,0
199,0.0015951279484332098,0.5289164373902794,1,0
200,0.00012677599604061523,0.5824447233582489,1,0
201,0.014281172933578373,0.12846642726573895,0,0
202,-0.0068281966877309945,0.6042744001763586,1,0
203,0.0021905781020579904,0.7046967657900132,1,0
204,-0.0013311319277432556,0.7419301101358147,1,0
205,0.005663716633691117,0.6056790391072996,1,0
206,0.013169756643578544,0.15929686904079743,0,0
207,-0.007675571660686362,0.4954422348438743,0,0
208,0.006379315190794153,0.5969024214692653,1,0
209,-0.004847164882343733,0.6285076585467009,1,0
210,-0.00854395915389319,0.5001275927750026,1,0
211,-0.018940113991367018,0.07401105330126263,0,0
212,-0.014077576037803576,0.44389212836712055,0,0
213,0.0032267370155244944,0.5679386672840979,1,0
214,-0.002576861346819054,0.6414307195050556,1,0
215,0.019528922954391514,0.07090662769980167,0,0
216,0.028436467931422228,0.25344011978468783,0,0
217,0.030078009584528737,0.8504096707269743,1,1
218,-0.0170289110418881,0.45015724256682643,0,0
219,0.0004532359750011917,0.35387921490617913,0,0
220,0.0007684387685724869,0.35403312174297447,0,0
221,0.009229966373226647,0.45265485136640793,0,0
222,-0.008438990112608126,0.3905632066829078,0,0
223,0.006807990143377275,0.4103156809072678,0,0
224,0.001818745624581189,0.36028299245868534,0,0
225,0.0017968479110600677,0.3596719855291465,0,0
226,0.003965959097315206,0.37611304222444125,0,0
227,0.0011235388236716447,0.366403214248575,0,0
228,0.007891754233591869,0.4397715815292673,0,0
229,-0.0011147021021785898,0.362056280558848,0,0
230,0.019660759178905036,0.739771835598371,1,0
231,0.0022111083583108743,0.36362015486862215,0,0
232,0.017504165500451554,0.7653985604222975,1,1
233,0.012958112259921212,0.7015079530192946,1,0
234,0.0014142975076249667,0.3754329544776579,0,0
235,0.010768609182531152,0.6533474430219597,1,0
236,-0.0020177705911690433,0.31644276757593703,0,0
237,0.003212450567013832,0.5271504545517343,1,0
238,-0.003042487772522474,0.4922841837196274,0,0
239,-0.010683953580256292,0.05744327229953531,0,0
240,0.0016131036292955662,0.6668801706550656,1,0
241,0.04328118196931932,0.12439517658956877,0,0
242,-0.0007354682780591228,0.3743066202327015,0,0
243,0.00434591109436557,0.4921566967069071,0,0
244,0.022516236769890483,0.8643134277549438,1,1
245,-0.003888738281844084,0.27434512634821684,0,0
246,-0.002320397983535136,0.30631676683480574,0,0
247,0.006827684870217766,0.503641866107213,1,0
248,0.0029475273292160382,0.40786610190307326,0,0
249,-0.0009807129334816049,0.33180271500342023,0,0
250,0.02215319290974328,0.8867982526792204,1,1
251,-0.0037763993930946924,0.2854875722825894,0,0
252,-0.002193453606852818,0.3105695515124758,0,0
253,0.00250553768850842,0.4064611041607782,0,0
254,-0.00526828428007832,0.3321672238950408,0,0
255,-0.023768380478738655,0.5445207287241066,1,0
256,-0.032392460022066284,0.9675634325443557,1,1
257,0.006060773993450478,0.3125850677602523,0,0
258,0.014316382177767801,0.487170301904338,0,0
259,-0.020270463967715025,0.7529628103192576,1,1
260,0.01539082819408174,0.5280432276811118,1,0
261,0.0013059545693921402,0.25586138128634506,0,0
262,0.00040168606344086113,0.3608111439099755,0,0
263,0.015512254029799276,0.4894093846582662,0,0
264,0.028524470959492492,0.8982989081862961,1,1
265,0.009650224977606725,0.3876068224537821,0,0
266,0.00660733484786302,0.35685495840663517,0,0
267,0.0013898392370465986,0.32323478002695094,0,0
268,-0.0019017384968168312,0.32673754368416574,0,0
269,-0.008254166816284974,0.3922538829779457,0,0
270,0.013271503641519354,0.46103643706373565,0,0
271,-0.0011826641545163066,0.3432415518309308,0,0
272,0.017606549371701682,0.5716360252050656,1,0
273,0.003846285336672033,0.330631278660651,0,0
274,0.005888983990357267,0.3466218262264805,0,0
275,0.0028174222913900844,0.32678431525833673,0,0
276,-0.002104153417748862,0.3437195032551292,0,0
277,-0.009258234438428,0.24067630750328883,0,0
278,0.005507591392526315,0.5373565978295021,1,0
279,-0.009497742289691111,0.31266836079852034,0,0
280,-0.00578744438921191,0.34030430818016916,0,0
281,0.014911456726658542,0.6246888801100032,1,0
282,-0.0024837533498326555,0.44461055677047356,0,0
283,0.010264531248865446,0.6358616617855392,1,0
284,0.008292806702482195,0.624429264690752,1,0
285,-0.001168775036578947,0.6206003626381973,1,0
286,0.002058573761049368,0.6894790409117221,1,0
287,-0.030319139058547554,0.007003635229089872,0,0
288,-0.0012845567996184796,0.5208506292790369,1,0
289,0.005446528696362555,0.49722451929930694,0,0
290,-0.007994376608564151,0.4876373006404443,0,0
291,0.008377468543488744,0.47299629680098887,0,0
292,-0.007645786189673251,0.5178656293982851,1,0
293,0.0027645916938441963,0.536335095985016,1,0
294,0.005488638181198294,0.4933560661328706,0,0
295,-0.009139897386358786,0.5909219555708379,1,0
296,0.01166027054617569,0.334336761068474,0,0
297,-0.016939314792177432,0.589590399056947,1,0
298,0.005519857002134856,0.44412267064083427,0,0
299,0.004737682763677622,0.45226647402990444,0,0
300,0.006440160664103144,0.46135343977114696,0,0
301,0.006558224899723638,0.47967386491659475,0,0
302,-0.01464047567307621,0.5426811552450964,1,0
303,0.005581356926226799,0.45295823247245764,0,0
304,0.015303495447403203,0.3308735441513579,0,0
305,-0.005829913085462265,0.538874391335062,1,0
306,-0.011920330166833417,0.5943190461651924,1,0
307,0.014005261133054597,0.33594737947465697,0,0
308,-0.015086196247086067,0.4186034251136303,0,0
309,-0.016206360823068967,0.519110908913216,1,0
310,-0.005501412187580353,0.5579737813624389,1,0
311,0.022100221174884933,0.3072242043323325,0,0
312,-0.001047266439980783,0.4678277121680989,0,0
313,-0.0019242287644300087,0.47623840342514706,0,0
314,0.004004640049129318,0.44683445725798077,0,0
315,-0.00418061851362453,0.4941398133227445,0,0
316,-0.008923826170077967,0.5223798893221793,1,0
317,-0.029182277541799886,0.8687829143281494,1,1
318,-0.0019067055762653847,0.4438000752072065,0,0
319,0.0003254606131672509,0.42041572875636896,0,0
320,-0.0001373487850811757,0.42751018743101254,0,0
321,0.04121740900415903,0.9327599277135532,1,1
322,-0.00933437780700326,0.45222289116994646,0,0
323,0.005342380287331937,0.31267943359743106,0,0
324,0.014747265883213794,0.4413266335674773,0,0
325,-0.0017460865944573592,0.32899573094824697,0,0
326,-0.0019920243179792976,0.33128324124303216,0,0
327,0.0007025501916858661,0.3233719910319543,0,0
328,-0.02349946770514081,0.8853378837429428,1,1
329,0.006088126788714506,0.31398611567363477,0,0
330,0.005309696189654278,0.3373916485841793,0,0
331,0.029284511205826952,0.9220286206782332,1,1
332,0.011494544895271063,0.4142866696433573,0,0
333,0.008442207564959395,0.3666117993074322,0,0
334,0.00019640889670548856,0.3021225629010614,0,0
335,-0.023258464800925065,0.8282788996112014,1,1
336,0.0023732925907173213,0.27775774652958757,0,0
337,0.008496367084970261,0.3437683005139783,0,0
338,0.005137026061782679,0.36879090515595586,0,0
339,0.004549761365435722,0.36331201970981597,0,0
340,0.01905856822163261,0.7418344198926768,1,0
341,-0.002243899399243178,0.28605834514711254,0,0
342,0.004214196094268022,0.45754793214302686,0,0
343,0.007256306951401233,0.5137772839792226,1,0
344,0.001853925196656226,0.4476432330419222,0,0
345,0.009192153656951052,0.5336063920200602,1,0
346,0.006538238142956769,0.5139808221198867,1,0
347,-0.00764964197119934,0.3520245069352427,0,0
348,-0.00626112396642311,0.37682567253714416,0,0
349,0.0037172227708731085,0.5532042321012869,1,0
350,-0.011668890800520677,0.25029703137538317,0,0
351,-0.025357956994969236,0.31165373270123364,0,0
352,-0.001696335831722802,0.5076953229300541,1,0
353,-0.003661421886096126,0.5345748805156478,1,0
354,0.001069729508573048,0.5225378158567778,1,0
355,0.00039599065704848505,0.5270966220157745,1,0
356,-0.0007852672372463504,0.6165847578644293,1,0
357,-0.005065226049627279,0.5877543622121214,1,0
358,-0.0011862015077124693,0.6300873908759467,1,0
359,0.019942637526395926,0.1394960645133425,0,0
360,-0.012309963457907993,0.5036547125450435,1,0
361,-0.0020215925719043867,0.622563932749593,1,0
362,-0.006430727688203523,0.6356727838374278,1,0
363,0.005482629402462857,0.46978395002217,0,0
364,-0.009768162024732614,0.6548930836851253,1,0
365,0.032208519739218504,0.033174103823928346,0,0
366,-0.012212508911437188,0.6094117347933987,1,0
367,-0.021504008658566404,0.819445733535291,1,1
368,0.007379186135724253,0.32244358038223336,0,0
369,-0.006380940807971804,0.5034610304767683,1,0
370,-0.025693931872804616,0.9264881318633659,1,1
371,0.003144669745233246,0.3229854632009981,0,0
372,-0.010582008458098882,0.5822427438210263,1,0
373,0.019155996572730687,0.36878137815739154,0,0
374,0.018282602599372758,0.4643089751731576,0,0
375,0.004593268530894659,0.34145852166507273,0,0
376,-0.034769324957903865,0.991370966057693,1,1
377,-0.0038413239258929645,0.32331008365643515,0,0
378,0.025027889003614447,0.7635831436591652,1,1
379,-0.009479974746845,0.3955879363312579,0,0
380,0.004147431925346697,0.257605167717316,0,0
381,-0.014905496916061576,0.6112121005010638,1,0
382,0.004595551110419956,0.25678901627273354,0,0
383,0.012282610951474485,0.3481382090261825,0,0
384,0.0016609409083801802,0.25550490780358326,0,0
385,0.003651824992222361,0.262417587657977,0,0
386,-0.003468741765224791,0.3529930058537344,0,0
387,-0.006955003229756642,0.41442920367826946,0,0
388,-0.014216405086245953,0.5920104071394693,1,0
389,-0.005298381507569636,0.40504396686792554,0,0
390,-0.010161497902744746,0.5071889220725243,1,0
391,-0.001765056702763811,0.39419364394233725,0,0
392,-0.003892179772495507,0.41766159585725904,0,0
393,0.007643735224787968,0.3758757199894655,0,0
394,-0.01292587030725919,0.5987608774959807,1,0
395,0.00035211526269949964,0.4273394621563739,0,0
396,-0.009668153515631045,0.6105021275128231,1,0
397,-0.02765405757637343,0.5560477459133394,1,0
398,-0.00810673212769344,0.6102354745333071,1,0
399,-0.0065428242703337485,0.7156003318120031,1,0
400,-0.039560495940772676,0.7988747744445076,1,1
401,0.009009478423329388,0.172223292993943,0,0
402,-0.011066504614745946,0.6877129213813044,1,0
403,0.021567950767585695,0.09886106500548686,0,0
404,0.00017864649059699776,0.36345595597089597,0,0
405,-0.007506946912485965,0.5686737056317156,1,0
406,-0.004108186999329323,0.47563171950505917,0,0
407,-0.0037862796752788134,0.46525469920321505,0,0
408,-0.03258136449559619,0.9894122625217009,1,1
409,-0.005241921859818163,0.44955310995619824,0,0
410,0.0009761332746903271,0.28900575267563067,0,0
411,0.013043719983177623,0.1845236580230639,0,0
412,-0.009516822901468087,0.5513515904102543,1,0
413,0.00859299617079228,0.21759073875359528,0,0
414,0.004179108523536038,0.24774378310799028,0,0
415,0.013722295865419716,0.2502225779461848,0,0
416,0.008928451680110569,0.25553798737838235,0,0
417,-0.007890865605306347,0.4444669866460766,0,0
418,0.007865575450695755,0.3140042168909034,0,0
419,-0.0198680652120338,0.7788332448501214,1,1
420,-0.02187246180500363,0.8527300378151447,1,1
421,0.007291293504956718,0.3711576511054275,0,0
422,-0.04316510088753525,0.99793738861284,1,1
423,-0.033321011334374616,0.9916928952379788,1,1
424,-0.02390230649444621,0.932360993433677,1,1
425,0.012464191419708445,0.20907112058676058,0,0
426,-0.02345037596222532,0.9247947949509819,1,1
427,0.010687588854092107,0.20397554222920244,0,0
428,0.015547973648656139,0.2824600871001416,0,0
429,-0.0009560639114736779,0.2635524934300578,0,0
430,0.004754765961932862,0.24234907180509194,0,0
431,0.01912610228716575,0.47992357739344027,0,0
432,-0.005803775132884102,0.31621696530624,0,0
433,0.04354030193177103,0.9990434400555214,1,1
434,-0.0023988199758691567,0.21242345909717092,0,0
435,0.004497480311968453,0.2055873994091318,0,0
436,-0.0005510360250625562,0.20720030931486064,0,0
437,0.011826148747597015,0.28745589273709593,0,0
438,-0.007826416347826189,0.2885536781041935,0,0
439,0.005424590810912371,0.2093036812247615,0,0
440,0.004966045450087114,0.22172171444830666,0,0
441,-0.005098718398197852,0.25590809464162734,0,0
442,0.003653935875844778,0.2307563973834122,0,0
443,-0.0027367575655654337,0.2982457240565575,0,0
444,0.0016006026589671805,0.37245550176103986,0,0
445,0.06277037288036338,0.999999001298326,1,1
446,-0.022093498139352918,0.5081627882273223,1,0
447,0.013565866507650633,0.5368521961227555,1,0
448,0.00909530661248102,0.3848230586577904,0,0
449,-0.007049407648018185,0.2182105216393561,0,0
450,-0.013428501441497185,0.28025716877516854,0,0
451,-0.00254849730568779,0.21933933351026172,0,0
452,0.003531679894643822,0.26501391962403487,0,0
453,-0.009771914155953156,0.26521646199001475,0,0
454,0.0070708463069263155,0.36935875116494093,0,0
455,0.01064701428828241,0.4395359986178463,0,0
456,-0.007270152305474381,0.310308442744564,0,0
457,-0.0013160203689117232,0.29668066147323224,0,0
458,0.008313633627511792,0.38061166072906605,0,0
459,-0.013684973821371875,0.3951322844106668,0,0
460,-0.006543333410427036,0.3168419947085045,0,0
461,-0.005293359935091905,0.3124788627322679,0,0
462,0.0027314069621096537,0.30463671746277726,0,0
463,0.004802163445658036,0.3183146461280145,0,0
464,0.0063306309975980695,0.3366487579740992,0,0
465,0.00853915366858179,0.3694802506336083,0,0
466,0.0166707492233531,0.24648091082476667,0,0
467,0.012148128204038426,0.5080767819602692,1,0
468,-0.009495214278309334,0.4604324812888679,0,0
469,0.0026329097534114275,0.6633458408586032,1,0
470,0.014261736851598034,0.37858899670125884,0,0
471,0.006738757389484929,0.6830550700065889,1,0
472,-0.006903904553265846,0.4571417456976043,0,0
473,-0.011526284232510594,0.3080347228591759,0,0
474,0.007816737655645334,0.6493928708764571,1,0
475,-0.013120205383617235,0.2620422349554214,0,0
476,-0.00010677347496599263,0.6459905611666317,1,0
477,0.015683591510483423,0.3985025179521655,0,0
478,-0.0010568615533267443,0.6032585237719735,1,0
479,-0.0013624846324130965,0.6129481531108595,1,0
480,0.0013932828055705818,0.6701977187243074,1,0
481,-0.004201149244889973,0.5579631018041606,1,0
482,0.00184749054614811,0.6877846679983906,1,0
483,-0.000993487079518939,0.644976970069701,1,0
484,0.008037908958303228,0.6671793219364688,1,0
485,-0.0074406688590478,0.4465198713905895,0,0
486,0.0023301989669710006,0.6763072954053067,1,0
487,-0.00732244363741266,0.5584005631146487,1,0
488,-0.005904091506545599,0.6681061858397251,1,0
489,-0.020743988677229982,0.053583297100858185,0,0
490,-0.010204156552335133,0.5970231126761258,1,0
491,0.004969577816386257,0.5270430379153551,1,0
492,0.005464319853248888,0.4999891072284836,0,0
493,-0.015478190436436725,0.4703257084778319,0,0
494,0.0020100048934192944,0.628635887412606,1,0
495,-0.0029787279009249245,0.7161162095580187,1,0
496,-0.0036688653822866037,0.7353750054624751,1,0
497,-0.002722810394346698,0.7347102894320672,1,0
498,-0.018142038335848182,0.237278717716562,0,0
499,-0.013405840438907655,0.6817935651625563,1,0
