datetime,open,high,low,close,volume
2011-12-29,28.5,28.5,28.5,28.5,2
2011-12-30,28.5,28.5,28.5,28.5,11
2012-01-02,28.5,28.5,28.5,28.5,0
2012-01-03,28.5,28.5,28.5,28.5,0
2012-01-04,28.5,28.5,28.5,28.5,0
2012-01-05,28.5,28.5,28.5,28.5,0
2012-01-06,28.5,28.5,28.5,28.5,0
2012-01-09,28.5,28.5,28.5,28.5,6
2012-01-10,28.5,28.5,28.5,28.5,0
2012-01-11,28.5,28.5,28.5,28.5,0
2012-01-12,28.5,28.5,28.5,28.5,0
2012-01-13,28.5,28.5,28.5,28.5,0
2012-01-16,28.5,28.5,28.5,28.5,0
2012-01-17,28.5,28.5,28.5,28.5,0
2012-01-18,28.5,28.5,28.5,28.5,0
2012-01-19,29.899999618530273,29.899999618530273,29.899999618530273,29.899999618530273,11
2012-01-20,31.399999618530273,31.399999618530273,31.399999618530273,31.399999618530273,12
2012-01-23,32.95000076293945,32.95000076293945,32.95000076293945,32.95000076293945,8
2012-01-24,34.599998474121094,34.599998474121094,34.599998474121094,34.599998474121094,129
2012-01-25,36.29999923706055,36.29999923706055,36.29999923706055,36.29999923706055,2
2012-01-27,37.5,37.5,37.5,37.5,2
2012-01-30,36.0,36.0,35.650001525878906,35.650001525878906,112
2012-01-31,35.650001525878906,35.650001525878906,35.650001525878906,35.650001525878906,0
2012-02-01,34.0,34.0,34.0,34.0,100
2012-02-02,34.0,34.0,34.0,34.0,0
2012-02-03,34.0,34.0,34.0,34.0,0
2012-02-06,34.0,34.0,34.0,34.0,0
2012-02-07,34.04999923706055,35.70000076293945,34.0,35.70000076293945,120
2012-02-08,35.70000076293945,35.70000076293945,35.70000076293945,35.70000076293945,0
2012-02-09,35.70000076293945,35.70000076293945,35.70000076293945,35.70000076293945,0
2012-02-10,35.70000076293945,35.70000076293945,35.70000076293945,35.70000076293945,0
2012-02-13,37.0,37.0,37.0,37.0,220
2012-02-14,35.900001525878906,35.900001525878906,35.849998474121094,35.849998474121094,110
2012-02-15,37.04999923706055,37.04999923706055,37.0,37.0,110
2012-02-16,37.0,37.0,37.0,37.0,0
2012-02-17,35.25,35.25,35.20000076293945,35.20000076293945,110
2012-02-21,35.650001525878906,35.650001525878906,35.650001525878906,35.650001525878906,110
2012-02-22,35.650001525878906,35.650001525878906,35.650001525878906,35.650001525878906,0
2012-02-23,36.0,36.0,35.5,35.5,25
2012-02-24,35.5,35.5,35.5,35.5,0
2012-02-27,35.5,35.5,35.5,35.5,0
2012-02-28,35.5,35.5,35.5,35.5,0
2012-02-29,35.5,35.5,35.5,35.5,0
2012-03-01,35.5,35.5,35.5,35.5,0
2012-03-02,33.79999923706055,36.95000076293945,33.75,36.95000076293945,119
2012-03-05,36.95000076293945,36.95000076293945,36.95000076293945,36.95000076293945,0
2012-03-06,36.95000076293945,36.95000076293945,36.95000076293945,36.95000076293945,0
2012-03-07,36.95000076293945,36.95000076293945,36.95000076293945,36.95000076293945,0
2012-03-09,36.95000076293945,36.95000076293945,36.95000076293945,36.95000076293945,0
2012-03-12,36.95000076293945,36.95000076293945,36.95000076293945,36.95000076293945,0
2012-03-13,36.95000076293945,36.95000076293945,36.95000076293945,36.95000076293945,0
2012-03-14,36.95000076293945,36.95000076293945,36.95000076293945,36.95000076293945,0
2012-03-15,36.95000076293945,36.95000076293945,36.95000076293945,36.95000076293945,0
2012-03-16,36.95000076293945,36.95000076293945,36.95000076293945,36.95000076293945,0
2012-03-19,36.95000076293945,36.95000076293945,36.95000076293945,36.95000076293945,0
2012-03-20,36.95000076293945,36.95000076293945,36.95000076293945,36.95000076293945,0
2012-03-21,36.95000076293945,36.95000076293945,36.95000076293945,36.95000076293945,0
