datetime,open,high,low,close,volume
2006-12-27,232.22689819335938,232.22689819335938,222.02239990234375,224.1572265625,14021
2006-12-28,225.43812561035156,230.47633361816406,222.02239990234375,227.53025817871094,7679
2006-12-29,232.26959228515625,232.26959228515625,222.02239990234375,224.58419799804688,4235
2007-01-02,225.43812561035156,242.43138122558594,225.43812561035156,242.43138122558594,7787
2007-01-03,245.0785675048828,245.0785675048828,224.58419799804688,226.80442810058594,3055
2007-01-04,230.3909454345703,230.3909454345703,223.7302703857422,223.7302703857422,87
2007-01-05,209.21340942382812,228.85386657714844,209.21340942382812,224.58419799804688,3338
2007-01-08,224.58419799804688,224.58419799804688,223.7302703857422,223.7302703857422,4
2007-01-09,222.02239990234375,222.02239990234375,210.06735229492188,215.36172485351562,1021
2007-01-10,205.2426300048828,205.7976837158203,200.67408752441406,204.00442504882812,4127
2007-01-11,202.3819580078125,208.9572296142578,202.3819580078125,202.3819580078125,901
2007-01-12,215.61790466308594,215.61790466308594,215.02015686035156,215.02015686035156,644
2007-01-15,215.02015686035156,215.02015686035156,215.02015686035156,215.02015686035156,0
2007-01-16,229.70779418945312,229.70779418945312,202.5100555419922,204.08982849121094,7589
2007-01-17,204.94375610351562,217.32577514648438,204.94375610351562,217.32577514648438,644
2007-01-18,216.38644409179688,216.68531799316406,208.4021759033203,209.25611877441406,452
2007-01-19,226.97520446777344,226.97520446777344,199.1370086669922,208.35948181152344,43
2007-01-22,209.640380859375,209.640380859375,200.67408752441406,200.67408752441406,174
2007-01-23,189.57296752929688,210.92127990722656,189.57296752929688,203.0224151611328,430
2007-01-24,195.76397705078125,195.76397705078125,195.72128295898438,195.72128295898438,1990
2007-01-25,208.35948181152344,208.35948181152344,193.84263610839844,205.7976837158203,6081
2007-01-29,204.94375610351562,204.94375610351562,204.94375610351562,204.94375610351562,1053
2007-01-31,204.94375610351562,204.94375610351562,204.94375610351562,204.94375610351562,0
2007-02-01,203.79095458984375,203.79095458984375,203.7482452392578,203.7482452392578,30
2007-02-02,200.67408752441406,200.67408752441406,192.3909454345703,192.3909454345703,93
2007-02-05,199.82015991210938,199.82015991210938,199.82015991210938,199.82015991210938,11
2007-02-06,196.40443420410156,208.06060791015625,196.40443420410156,200.716796875,1330
2007-02-07,183.59544372558594,202.3819580078125,183.59544372558594,200.67408752441406,537
2007-02-08,197.38645935058594,197.38645935058594,197.38645935058594,197.38645935058594,4
