datetime,open,high,low,close,volume
2002-07-01,112.69999694824219,112.69999694824219,108.25,111.44999694824219,10577
2002-07-02,112.9000015258789,118.69999694824219,112.5,115.0,35075
2002-07-03,112.9000015258789,116.4000015258789,112.9000015258789,115.4000015258789,27253
2002-07-04,116.94999694824219,123.8499984741211,115.94999694824219,121.05000305175781,66061
2002-07-05,124.8499984741211,124.8499984741211,119.0999984741211,120.4000015258789,27051
2002-07-08,124.0,127.0,122.1500015258789,124.75,36495
2002-07-09,126.5,143.0,124.25,140.3000030517578,212415
2002-07-10,139.8000030517578,140.0,128.10000610351562,130.9499969482422,60838
2002-07-11,129.5,139.0,125.30000305175781,133.10000610351562,58978
2002-07-12,134.89999389648438,142.6999969482422,133.5,139.75,94003
2002-07-15,143.89999389648438,144.0,133.60000610351562,134.5,66883
2002-07-16,135.0,147.35000610351562,132.5,142.5500030517578,222811
2002-07-17,140.64999389648438,143.5,136.5,139.8000030517578,85987
2002-07-18,138.89999389648438,142.89999389648438,132.5,134.14999389648438,312499
2002-07-19,132.35000610351562,134.60000610351562,130.0,131.0500030517578,77955
2002-07-22,127.0999984741211,129.5,122.0,123.0,23711
2002-07-23,125.0,126.5,120.25,125.5,19705
2002-07-24,123.3499984741211,126.5,120.0999984741211,120.80000305175781,17909
2002-07-25,122.0,125.0,118.1500015258789,119.6500015258789,12150
2002-07-26,119.0,120.5,117.0,118.19999694824219,24523
2002-07-29,119.0,120.0,113.5,116.5,32130
2002-07-30,119.5,119.5,113.8499984741211,115.0,20854
2002-07-31,112.9000015258789,113.69999694824219,109.0,112.1500015258789,12571
2002-08-01,112.5,115.44999694824219,108.19999694824219,109.4000015258789,7192
2002-08-02,108.0999984741211,110.0,105.1500015258789,107.5999984741211,14033
2002-08-05,111.25,114.0,109.0,112.55000305175781,4725
2002-08-06,113.0,116.0,113.0,114.3499984741211,8296
2002-08-07,115.0999984741211,117.9000015258789,115.0999984741211,116.30000305175781,2420
2002-08-08,119.5999984741211,119.5999984741211,111.0,112.69999694824219,5778
2002-08-09,115.9000015258789,115.9000015258789,112.5,114.1500015258789,4291
2002-08-12,114.9000015258789,114.9000015258789,113.05000305175781,113.5999984741211,1248
2002-08-13,115.0,115.19999694824219,114.0,114.69999694824219,4645
2002-08-14,115.0,115.19999694824219,109.4000015258789,113.30000305175781,4516
2002-08-15,113.30000305175781,113.30000305175781,113.30000305175781,113.30000305175781,0
2002-08-16,113.5,113.55000305175781,112.25,112.6500015258789,2505
2002-08-19,114.0,114.0,111.0999984741211,112.6500015258789,2320
2002-08-20,113.30000305175781,114.0,112.30000305175781,112.94999694824219,3497
2002-08-21,114.0,114.4000015258789,113.19999694824219,114.0999984741211,4252
2002-08-22,114.0,118.4000015258789,113.1500015258789,117.44999694824219,8176
2002-08-23,117.5999984741211,123.9000015258789,117.5999984741211,120.75,57236
2002-08-26,122.0,122.3499984741211,119.75,121.0999984741211,11196
2002-08-27,121.0,121.0,114.5,115.05000305175781,6618
2002-08-28,115.0999984741211,115.3499984741211,114.05000305175781,114.69999694824219,16164
2002-08-29,116.5,116.5,114.19999694824219,115.0999984741211,1536
2002-08-30,115.0,115.9000015258789,114.75,115.5,732
2002-09-02,116.75,116.9000015258789,115.1500015258789,115.5999984741211,1419
2002-09-03,115.0,115.0,113.0999984741211,113.94999694824219,5549
2002-09-04,113.25,114.5,112.6500015258789,113.5,2948
2002-09-05,114.0,115.5999984741211,113.0,113.55000305175781,5336
2002-09-06,113.05000305175781,113.69999694824219,111.80000305175781,112.1500015258789,2025
2002-09-09,112.5999984741211,112.80000305175781,110.0999984741211,111.80000305175781,2599
2002-09-10,111.80000305175781,111.80000305175781,111.80000305175781,111.80000305175781,0
2002-09-11,109.6500015258789,112.4000015258789,109.0,111.5,8709
2002-09-12,110.6500015258789,111.94999694824219,110.5,111.05000305175781,1890
2002-09-13,111.25,111.5,110.6500015258789,110.9000015258789,643
2002-09-16,110.5999984741211,112.25,108.55000305175781,109.19999694824219,3007
